ITGR,"February 9, 2017","ITGR@2017-02-09@[-180, -10)@Not enough price data for this duration",No_problem,No_problem,No_problem
UEIC,"October 17, 2016","UEIC@2016-10-17@[-180, -10)@Zero Price error, 2016-06-30 price is : 72.279999 | ",No_problem,No_problem,No_problem
EVBG,"August 30, 2013","EVBG@2013-08-30@[-180, -10)@the Event Date does not exist in its price file","EVBG@2013-08-30@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
AVX,"February 9, 2017","AVX@2017-02-09@[-180, -10)@Zero Price error, 2016-06-30 price is : 13.186188 | ",No_problem,No_problem,No_problem
ORCL,"June 6, 2017","ORCL@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","ORCL@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
SNPS,"October 11, 2016","SNPS@2016-10-11@[-180, -10)@Zero Price error, 2016-06-30 price is : 54.080002 | ",No_problem,No_problem,No_problem
TWTR,"May 10, 2013","TWTR@2013-05-10@[-180, -10)@the Event Date does not exist in its price file","TWTR@2013-05-10@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
QTM,"June 6, 2017","QTM@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","QTM@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
NTRA,"June 12, 2015","NTRA@2015-06-12@[-180, -10)@the Event Date does not exist in its price file","NTRA@2015-06-12@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
NVTA,"June 12, 2015","NVTA@2015-06-12@[-180, -10)@Not enough price data for this duration",No_problem,No_problem,No_problem
TWTR,"August 30, 2013","TWTR@2013-08-30@[-180, -10)@the Event Date does not exist in its price file","TWTR@2013-08-30@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
AAPL,"April 14, 2017","AAPL@2017-04-14@[-180, -10)@the Event Date does not exist in its price file","AAPL@2017-04-14@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-04-14@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-04-14@[-20, 5)@the Event Date does not exist in its price file"
SNPS,"October 17, 2016","SNPS@2016-10-17@[-180, -10)@Zero Price error, 2016-06-30 price is : 54.080002 | ",No_problem,No_problem,No_problem
EBAY,"May 23, 2017",No_problem,"EBAY@2017-05-23@[-20, 5)@Not enough price data for this duration",No_problem,"SPY@2017-05-23@[-20, 5)@Not enough price data for this duration"
SQ,"October 16, 2015","SQ@2015-10-16@[-180, -10)@the Event Date does not exist in its price file","SQ@2015-10-16@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
SQ,"April 14, 2016","SQ@2016-04-14@[-180, -10)@Not enough price data for this duration",No_problem,No_problem,No_problem
CRDS,"June 6, 2017","CRDS@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","CRDS@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
CSCO,"June 6, 2017","CSCO@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","CSCO@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
NTAP,"June 6, 2017","NTAP@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","NTAP@2017-06-06@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-06-06@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-06-06@[-20, 5)@the Event Date does not exist in its price file"
AMZN,"May 23, 2017",No_problem,"AMZN@2017-05-23@[-20, 5)@Not enough price data for this duration",No_problem,"SPY@2017-05-23@[-20, 5)@Not enough price data for this duration"
SHPG,"October 13, 2016","SHPG@2016-10-13@[-180, -10)@Not enough price data for this duration",No_problem,No_problem,No_problem
TWTR,"February 26, 2014","TWTR@2014-02-26@[-180, -10)@Not enough price data for this duration",No_problem,No_problem,No_problem
IBM,"May 26, 2017","IBM@2017-05-26@[-180, -10)@the Event Date does not exist in its price file","IBM@2017-05-26@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-05-26@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-05-26@[-20, 5)@the Event Date does not exist in its price file"
AMTD,"October 11, 2016","AMTD@2016-10-11@[-180, -10)@Zero Price error, 2016-06-30 price is : 27.928671 | ",No_problem,No_problem,No_problem
NTAP,"August 9, 2016","NTAP@2016-08-09@[-180, -10)@Zero Price error, 2016-01-28 price is : 0.000000 | Zero Price error, 2016-01-29 price is : 0.000000 | Zero Price error, 2016-02-01 price is : 0.000000 | Zero Price error, 2016-02-02 price is : 0.000000 | Zero Price error, 2016-02-03 price is : 0.000000 | Zero Price error, 2016-02-04 price is : 0.000000 | Zero Price error, 2016-02-05 price is : 0.000000 | Zero Price error, 2016-02-08 price is : 0.000000 | Zero Price error, 2016-02-09 price is : 0.000000 | Zero Price error, 2016-02-10 price is : 0.000000 | Zero Price error, 2016-02-11 price is : 0.000000 | Zero Price error, 2016-02-12 price is : 0.000000 | Zero Price error, 2016-02-16 price is : 0.000000 | Zero Price error, 2016-02-17 price is : 0.000000 | Zero Price error, 2016-02-18 price is : 0.000000 | Zero Price error, 2016-02-19 price is : 0.000000 | Zero Price error, 2016-02-22 price is : 0.000000 | Zero Price error, 2016-02-23 price is : 0.000000 | Zero Price error, 2016-02-24 price is : 0.000000 | Zero Price error, 2016-02-25 price is : 0.000000 | Zero Price error, 2016-02-26 price is : 0.000000 | Zero Price error, 2016-02-29 price is : 0.000000 | Zero Price error, 2016-03-01 price is : 0.000000 | Zero Price error, 2016-03-02 price is : 0.000000 | Zero Price error, 2016-03-03 price is : 0.000000 | Zero Price error, 2016-03-04 price is : 0.000000 | Zero Price error, 2016-03-07 price is : 0.000000 | Zero Price error, 2016-03-08 price is : 0.000000 | Zero Price error, 2016-03-09 price is : 0.000000 | Zero Price error, 2016-03-10 price is : 0.000000 | Zero Price error, 2016-03-11 price is : 0.000000 | Zero Price error, 2016-03-14 price is : 0.000000 | Zero Price error, 2016-03-15 price is : 0.000000 | Zero Price error, 2016-03-16 price is : 0.000000 | Zero Price error, 2016-03-17 price is : 0.000000 | Zero Price error, 2016-03-18 price is : 0.000000 | Zero Price error, 2016-03-21 price is : 0.000000 | Zero Price error, 2016-03-22 price is : 0.000000 | Zero Price error, 2016-03-23 price is : 0.000000 | Zero Price error, 2016-03-24 price is : 0.000000 | Zero Price error, 2016-03-28 price is : 0.000000 | Zero Price error, 2016-03-29 price is : 0.000000 | Zero Price error, 2016-03-30 price is : 0.000000 | Zero Price error, 2016-03-31 price is : 0.000000 | Zero Price error, 2016-04-01 price is : 0.000000 | Zero Price error, 2016-04-04 price is : 0.000000 | Zero Price error, 2016-04-05 price is : 0.000000 | Zero Price error, 2016-04-06 price is : 0.000000 | Zero Price error, 2016-04-07 price is : 0.000000 | Zero Price error, 2016-04-08 price is : 0.000000 | Zero Price error, 2016-04-11 price is : 0.000000 | Zero Price error, 2016-04-12 price is : 0.000000 | Zero Price error, 2016-04-13 price is : 0.000000 | Zero Price error, 2016-04-14 price is : 0.000000 | Zero Price error, 2016-04-15 price is : 0.000000 | Zero Price error, 2016-04-18 price is : 0.000000 | Zero Price error, 2016-04-19 price is : 0.000000 | Zero Price error, 2016-04-20 price is : 0.000000 | Zero Price error, 2016-04-21 price is : 0.000000 | Zero Price error, 2016-04-22 price is : 0.000000 | Zero Price error, 2016-04-25 price is : 0.000000 | Zero Price error, 2016-04-26 price is : 0.000000 | Zero Price error, 2016-04-27 price is : 0.000000 | Zero Price error, 2016-04-28 price is : 0.000000 | Zero Price error, 2016-04-29 price is : 0.000000 | Zero Price error, 2016-05-02 price is : 0.000000 | Zero Price error, 2016-05-03 price is : 0.000000 | Zero Price error, 2016-05-04 price is : 0.000000 | Zero Price error, 2016-05-05 price is : 0.000000 | Zero Price error, 2016-05-06 price is : 0.000000 | Zero Price error, 2016-05-09 price is : 0.000000 | Zero Price error, 2016-05-10 price is : 0.000000 | Zero Price error, 2016-05-11 price is : 0.000000 | Zero Price error, 2016-05-12 price is : 0.000000 | Zero Price error, 2016-05-13 price is : 0.000000 | Zero Price error, 2016-05-16 price is : 0.000000 | Zero Price error, 2016-05-17 price is : 0.000000 | Zero Price error, 2016-05-18 price is : 0.000000 | Zero Price error, 2016-05-19 price is : 0.000000 | Zero Price error, 2016-05-20 price is : 0.000000 | Zero Price error, 2016-05-23 price is : 0.000000 | Zero Price error, 2016-05-24 price is : 0.000000 | Zero Price error, 2016-05-25 price is : 0.000000 | Zero Price error, 2016-05-26 price is : 0.000000 | Zero Price error, 2016-05-27 price is : 0.000000 | Zero Price error, 2016-05-31 price is : 0.000000 | Zero Price error, 2016-06-01 price is : 0.000000 | Zero Price error, 2016-06-02 price is : 0.000000 | Zero Price error, 2016-06-03 price is : 0.000000 | Zero Price error, 2016-06-06 price is : 0.000000 | Zero Price error, 2016-06-07 price is : 0.000000 | Zero Price error, 2016-06-08 price is : 0.000000 | Zero Price error, 2016-06-09 price is : 0.000000 | Zero Price error, 2016-06-10 price is : 0.000000 | Zero Price error, 2016-06-13 price is : 0.000000 | Zero Price error, 2016-06-14 price is : 0.000000 | Zero Price error, 2016-06-15 price is : 0.000000 | Zero Price error, 2016-06-16 price is : 0.000000 | Zero Price error, 2016-06-17 price is : 0.000000 | Zero Price error, 2016-06-20 price is : 0.000000 | Zero Price error, 2016-06-21 price is : 0.000000 | Zero Price error, 2016-06-22 price is : 0.000000 | Zero Price error, 2016-06-23 price is : 0.000000 | Zero Price error, 2016-06-24 price is : 0.000000 | Zero Price error, 2016-06-27 price is : 0.000000 | Zero Price error, 2016-06-28 price is : 0.000000 | Zero Price error, 2016-06-29 price is : 0.000000 | Zero Price error, 2016-06-30 price is : 0.000000 | Zero Price error, 2016-07-01 price is : 0.000000 | Zero Price error, 2016-07-05 price is : 0.000000 | Zero Price error, 2016-07-06 price is : 0.000000 | Zero Price error, 2016-07-07 price is : 0.000000 | Zero Price error, 2016-07-08 price is : 0.000000 | Zero Price error, 2016-07-11 price is : 0.000000 | Zero Price error, 2016-07-12 price is : 0.000000 | Zero Price error, 2016-07-13 price is : 0.000000 | Zero Price error, 2016-07-14 price is : 0.000000 | Zero Price error, 2016-07-15 price is : 0.000000 | Zero Price error, 2016-07-18 price is : 0.000000 | Zero Price error, 2016-07-19 price is : 0.000000 | Zero Price error, 2016-07-20 price is : 0.000000 | Zero Price error, 2016-07-21 price is : 0.000000 | Zero Price error, 2016-07-22 price is : 0.000000 | Zero Price error, 2016-07-25 price is : 0.000000 | Zero Price error, 2016-07-26 price is : 0.000000 | ","NTAP@2016-08-09@[-20, 5)@Zero Price error, 2016-07-12 price is : 0.000000 | Zero Price error, 2016-07-13 price is : 0.000000 | Zero Price error, 2016-07-14 price is : 0.000000 | Zero Price error, 2016-07-15 price is : 0.000000 | Zero Price error, 2016-07-18 price is : 0.000000 | Zero Price error, 2016-07-19 price is : 0.000000 | Zero Price error, 2016-07-20 price is : 0.000000 | Zero Price error, 2016-07-21 price is : 0.000000 | Zero Price error, 2016-07-22 price is : 0.000000 | Zero Price error, 2016-07-25 price is : 0.000000 | Zero Price error, 2016-07-26 price is : 0.000000 | Zero Price error, 2016-07-27 price is : 0.000000 | Zero Price error, 2016-07-28 price is : 0.000000 | Zero Price error, 2016-07-29 price is : 0.000000 | Zero Price error, 2016-08-01 price is : 0.000000 | Zero Price error, 2016-08-02 price is : 0.000000 | Zero Price error, 2016-08-03 price is : 0.000000 | Zero Price error, 2016-08-04 price is : 0.000000 | Zero Price error, 2016-08-05 price is : 0.000000 | Zero Price error, 2016-08-08 price is : 0.000000 | Zero Price error, 2016-08-09 price is : 0.000000 | Zero Price error, 2016-08-10 price is : 0.000000 | Zero Price error, 2016-08-11 price is : 0.000000 | Zero Price error, 2016-08-12 price is : 0.000000 | Zero Price error, 2016-08-15 price is : 0.000000 | Zero Price error, 2016-08-16 price is : 0.000000 | ",No_problem,No_problem
SUPN,"June 18, 2012","SUPN@2012-06-18@[-180, -10)@Not enough price data for this duration",No_problem,No_problem,No_problem
MSTR,"April 3, 2015","MSTR@2015-04-03@[-180, -10)@the Event Date does not exist in its price file","MSTR@2015-04-03@[-20, 5)@the Event Date does not exist in its price file","SPY@2015-04-03@[-180, -10)@the Event Date does not exist in its price file","SPY@2015-04-03@[-20, 5)@the Event Date does not exist in its price file"
SNPS,"March 16, 2017","SNPS@2017-03-16@[-180, -10)@Zero Price error, 2016-06-30 price is : 54.080002 | ",No_problem,No_problem,No_problem
PHG,"July 28, 2016","PHG@2016-07-28@[-180, -10)@Zero Price error, 2016-06-30 price is : 24.343954 | ","PHG@2016-07-28@[-20, 5)@Zero Price error, 2016-06-30 price is : 24.343954 | ",No_problem,No_problem
FDC,"July 31, 2015","FDC@2015-07-31@[-180, -10)@the Event Date does not exist in its price file","FDC@2015-07-31@[-20, 5)@the Event Date does not exist in its price file",No_problem,No_problem
JKHY,"October 13, 2016","JKHY@2016-10-13@[-180, -10)@Zero Price error, 2016-06-30 price is : 86.168091 | ",No_problem,No_problem,No_problem
NUVA,"May 31, 2017","NUVA@2017-05-31@[-180, -10)@the Event Date does not exist in its price file","NUVA@2017-05-31@[-20, 5)@the Event Date does not exist in its price file","SPY@2017-05-31@[-180, -10)@the Event Date does not exist in its price file","SPY@2017-05-31@[-20, 5)@the Event Date does not exist in its price file"
ORCL,"April 3, 2015","ORCL@2015-04-03@[-180, -10)@the Event Date does not exist in its price file","ORCL@2015-04-03@[-20, 5)@the Event Date does not exist in its price file","SPY@2015-04-03@[-180, -10)@the Event Date does not exist in its price file","SPY@2015-04-03@[-20, 5)@the Event Date does not exist in its price file"
CTAA,"November 25, 2013","CTAA@2013-11-25@[-180, -10)@Prices are constant in this duration, not useful","CTAA@2013-11-25@[-20, 5)@Prices are constant in this duration, not useful",No_problem,No_problem
DECK,"February 7, 2017","DECK@2017-02-07@[-180, -10)@Zero Price error, 2016-06-30 price is : 57.520000 | ",No_problem,No_problem,No_problem
